,FRA,FRA
hours,wind (won),solar (solEB)
4249,0.12902439,0
4250,0.137195122,0
4251,0.132987805,0
4252,0.11304878,0
4253,0.114817073,0
4254,0.129329268,0
4255,0.118780488,0.001590909
4256,0.093780488,0.034886364
4257,0.085,0.110795455
4258,0.08597561,0.216931818
4259,0.088292683,0.319318182
4260,0.096158537,0.408295455
4261,0.101219512,0.485
4262,0.114329268,0.536363636
4263,0.123902439,0.54375
4264,0.140304878,0.524090909
4265,0.161219512,0.484886364
4266,0.164146341,0.405113636
4267,0.167317073,0.301363636
4268,0.157926829,0.178409091
4269,0.145914634,0.068409091
4270,0.130121951,0.012045455
4271,0.130487805,0
4272,0.136158537,0
4273,0.118536585,0
4274,0.097682927,0
4275,0.092317073,0
4276,0.081341463,0
4277,0.08097561,0
4278,0.078231707,0
4279,0.077987805,0.001931818
4280,0.084268293,0.027954545
4281,0.087865854,0.084772727
4282,0.090853659,0.162272727
4283,0.094939024,0.252045455
4284,0.109512195,0.327613636
4285,0.129512195,0.356477273
4286,0.133719512,0.366590909
4287,0.134085366,0.343295455
4288,0.135792683,0.332272727
4289,0.147682927,0.299772727
4290,0.16054878,0.263863636
4291,0.162439024,0.195454545
4292,0.16097561,0.113068182
4293,0.159634146,0.048522727
4294,0.174634146,0.008522727
4295,0.194939024,0
4296,0.230060976,0
4297,0.256402439,0
4298,0.268780488,0
4299,0.28347561,0
4300,0.302621951,0
4301,0.294878049,0
4302,0.283536585,0
4303,0.273658537,0.000454545
4304,0.272378049,0.015681818
4305,0.262865854,0.062840909
4306,0.259268293,0.135681818
4307,0.254085366,0.207613636
4308,0.255609756,0.257840909
4309,0.24097561,0.297954545
4310,0.247804878,0.335340909
4311,0.25402439,0.341477273
4312,0.254512195,0.350227273
4313,0.244085366,0.329886364
4314,0.21,0.296136364
4315,0.18554878,0.232159091
4316,0.172195122,0.145454545
4317,0.159878049,0.060340909
4318,0.152560976,0.011136364
4319,0.158292683,0
4320,0.162256098,0
4321,0.150792683,0
4322,0.131219512,0
4323,0.116646341,0
4324,0.103963415,0
4325,0.096768293,0
4326,0.094390244,0
4327,0.092621951,0.001704545
4328,0.084695122,0.031818182
4329,0.077865854,0.114886364
4330,0.076280488,0.235909091
4331,0.078414634,0.358863636
4332,0.077195122,0.459772727
4333,0.073597561,0.523409091
4334,0.07304878,0.561704545
4335,0.070121951,0.573295455
4336,0.066646341,0.572727273
4337,0.065914634,0.534318182
4338,0.066036585,0.4475
4339,0.066646341,0.337613636
4340,0.069085366,0.196590909
4341,0.063719512,0.069090909
4342,0.063780488,0.011590909
4343,0.072012195,0
4344,0.08,0
4345,0.082804878,0
4346,0.087560976,0
4347,0.08652439,0
4348,0.076890244,0
4349,0.060365854,0
4350,0.049085366,0
4351,0.044146341,0.002045455
4352,0.03847561,0.034204545
4353,0.029939024,0.128409091
4354,0.019390244,0.267840909
4355,0.017378049,0.396022727
4356,0.02,0.497727273
4357,0.023109756,0.561818182
4358,0.025243902,0.591704545
4359,0.030609756,0.601818182
4360,0.036585366,0.569545455
4361,0.043658537,0.515340909
4362,0.049756098,0.414090909
4363,0.048719512,0.307386364
4364,0.042621951,0.176590909
4365,0.040914634,0.070795455
4366,0.040365854,0.013068182
4367,0.040670732,0
4368,0.03902439,0
4369,0.039756098,0
4370,0.04097561,0
4371,0.040426829,0
4372,0.03945122,0
4373,0.039207317,0
4374,0.038231707,0
4375,0.036036585,0.002613636
4376,0.038780488,0.036704545
4377,0.03347561,0.117727273
4378,0.02652439,0.230795455
4379,0.023719512,0.354772727
4380,0.029878049,0.460113636
4381,0.041280488,0.508977273
4382,0.05902439,0.522727273
4383,0.087682927,0.505
4384,0.106219512,0.4725
4385,0.125914634,0.412613636
4386,0.14152439,0.310795455
4387,0.147621951,0.213409091
4388,0.145060976,0.110909091
4389,0.155365854,0.044431818
4390,0.178231707,0.006704545
4391,0.215792683,0
4392,0.247134146,0
4393,0.277195122,0
4394,0.284390244,0
4395,0.292743902,0
4396,0.285243902,0
4397,0.272560976,0
4398,0.249756098,0
4399,0.258353659,0.000227273
4400,0.262195122,0.008295455
4401,0.272378049,0.035340909
4402,0.285914634,0.074886364
4403,0.298109756,0.124204545
4404,0.301341463,0.183181818
4405,0.299756098,0.235
4406,0.306829268,0.267272727
4407,0.280853659,0.276704545
4408,0.272317073,0.277727273
4409,0.27304878,0.255795455
4410,0.258780488,0.214090909
4411,0.241829268,0.157840909
4412,0.232865854,0.099204545
4413,0.217621951,0.044318182
4414,0.202012195,0.008409091
4415,0.176768293,0
4416,0.185,0
4417,0.176280488,0
4418,0.160243902,0
4419,0.154146341,0
4420,0.137317073,0
4421,0.129878049,0
4422,0.122804878,0
4423,0.116158537,0.000568182
4424,0.110792683,0.023068182
4425,0.106219512,0.087727273
4426,0.103414634,0.180454545
4427,0.103109756,0.276022727
4428,0.106646341,0.3625
4429,0.116219512,0.425113636
4430,0.128536585,0.471363636
4431,0.131402439,0.497159091
4432,0.134573171,0.478522727
4433,0.140304878,0.452954545
4434,0.134695122,0.388295455
4435,0.133109756,0.289431818
4436,0.125670732,0.170113636
4437,0.117256098,0.060795455
4438,0.114146341,0.009772727
4439,0.109329268,0
4440,0.096646341,0
4441,0.08804878,0
4442,0.078658537,0
4443,0.072682927,0
4444,0.07445122,0
4445,0.066890244,0
4446,0.057926829,0
4447,0.051036585,0.001022727
4448,0.047439024,0.027727273
4449,0.041829268,0.110113636
4450,0.034146341,0.239431818
4451,0.028231707,0.364204545
4452,0.023902439,0.467045455
4453,0.021829268,0.548181818
4454,0.021829268,0.578977273
4455,0.02347561,0.595340909
4456,0.0275,0.588181818
4457,0.033658537,0.547727273
4458,0.042865854,0.465340909
4459,0.049634146,0.354090909
4460,0.057378049,0.209204545
4461,0.06402439,0.073977273
4462,0.074878049,0.012386364
4463,0.116890244,0.000113636
4464,0.15597561,0
4465,0.176280488,0
4466,0.178292683,0
4467,0.174695122,0
4468,0.17,0
4469,0.162682927,0
4470,0.161707317,0
4471,0.152743902,0.001818182
4472,0.136097561,0.033977273
4473,0.08695122,0.134090909
4474,0.043780488,0.289318182
4475,0.036219512,0.438977273
4476,0.045060976,0.551022727
4477,0.060304878,0.615795455
4478,0.06945122,0.645909091
4479,0.074817073,0.647386364
4480,0.083170732,0.622727273
4481,0.089207317,0.563181818
4482,0.093536585,0.480681818
4483,0.097804878,0.358636364
4484,0.100914634,0.206931818
4485,0.103841463,0.075227273
4486,0.125365854,0.012045455
4487,0.184329268,0.000113636
4488,0.233597561,0
4489,0.251768293,0
4490,0.256585366,0
4491,0.251280488,0
4492,0.236646341,0
4493,0.218841463,0
4494,0.207012195,0
4495,0.194939024,0.001477273
4496,0.178841463,0.033863636
4497,0.131768293,0.129545455
4498,0.082256098,0.277954545
4499,0.07554878,0.425909091
4500,0.118841463,0.542954545
4501,0.183902439,0.615568182
4502,0.2125,0.639318182
4503,0.21554878,0.632840909
4504,0.214573171,0.600227273
4505,0.228902439,0.542045455
4506,0.252378049,0.439545455
4507,0.267073171,0.323295455
4508,0.266158537,0.18875
4509,0.245609756,0.070113636
4510,0.260609756,0.0125
4511,0.307378049,0
4512,0.33652439,0
4513,0.332621951,0
4514,0.327621951,0
4515,0.318902439,0
4516,0.305121951,0
4517,0.29304878,0
4518,0.288170732,0
4519,0.274939024,0.001363636
4520,0.248658537,0.033409091
4521,0.178536585,0.127386364
4522,0.117865854,0.275454545
4523,0.106463415,0.422045455
4524,0.126280488,0.533977273
4525,0.183109756,0.601136364
4526,0.229573171,0.638636364
4527,0.251402439,0.636136364
4528,0.254634146,0.583522727
4529,0.26347561,0.513863636
4530,0.280487805,0.43125
4531,0.305731707,0.314431818
4532,0.308292683,0.182954545
4533,0.27652439,0.07
4534,0.27695122,0.012954545
4535,0.309329268,0
4536,0.330304878,0
4537,0.336585366,0
4538,0.321646341,0
4539,0.298231707,0
4540,0.275487805,0
4541,0.263719512,0
4542,0.253353659,0
4543,0.243170732,0.001136364
4544,0.218719512,0.032159091
4545,0.157560976,0.122272727
4546,0.10554878,0.259090909
4547,0.082560976,0.401022727
4548,0.086585366,0.515
4549,0.123231707,0.585454545
4550,0.168658537,0.609772727
4551,0.178597561,0.587386364
4552,0.177804878,0.549204545
4553,0.181890244,0.48125
4554,0.19695122,0.401704545
4555,0.212256098,0.287840909
4556,0.209146341,0.167045455
4557,0.190426829,0.06625
4558,0.18902439,0.012272727
4559,0.226768293,0
4560,0.257743902,0
4561,0.263414634,0
4562,0.259573171,0
4563,0.260426829,0
4564,0.251829268,0
4565,0.242865854,0
4566,0.22652439,0
4567,0.212317073,0.001477273
4568,0.183719512,0.031704545
4569,0.130792683,0.117386364
4570,0.092987805,0.247613636
4571,0.099207317,0.378068182
4572,0.127134146,0.488409091
4573,0.171585366,0.562272727
4574,0.204878049,0.584090909
4575,0.214695122,0.586022727
4576,0.23054878,0.542386364
4577,0.255853659,0.459772727
4578,0.287378049,0.374886364
4579,0.335853659,0.2625
4580,0.357439024,0.153522727
4581,0.348231707,0.063181818
4582,0.353353659,0.012045455
4583,0.379817073,0
4584,0.361036585,0
4585,0.349146341,0
4586,0.333902439,0
4587,0.318780488,0
4588,0.302987805,0
4589,0.297134146,0
4590,0.284146341,0
4591,0.274268293,0.001136364
4592,0.251646341,0.028636364
4593,0.247073171,0.108409091
4594,0.263170732,0.226590909
4595,0.241280488,0.348522727
4596,0.208231707,0.480568182
4597,0.190487805,0.577386364
4598,0.179512195,0.622272727
4599,0.177743902,0.629772727
4600,0.180243902,0.609886364
4601,0.191646341,0.550568182
4602,0.208597561,0.454090909
4603,0.223597561,0.328181818
4604,0.239878049,0.188068182
4605,0.231097561,0.070795455
4606,0.234329268,0.012954545
4607,0.265609756,0.000113636
4608,0.284085366,0
4609,0.278109756,0
4610,0.267439024,0
4611,0.256829268,0
4612,0.251036585,0
4613,0.242195122,0
4614,0.219146341,0
4615,0.193231707,0.001363636
4616,0.166280488,0.032840909
4617,0.109939024,0.126136364
4618,0.073963415,0.272386364
4619,0.071219512,0.416363636
4620,0.088536585,0.52875
4621,0.111036585,0.601818182
4622,0.125243902,0.646022727
4623,0.12597561,0.652727273
4624,0.126219512,0.613977273
4625,0.128719512,0.560113636
4626,0.136463415,0.460227273
4627,0.142804878,0.333068182
4628,0.15402439,0.192613636
4629,0.159390244,0.070909091
4630,0.177560976,0.011818182
4631,0.214268293,0
4632,0.22652439,0
4633,0.22597561,0
4634,0.206341463,0
4635,0.198109756,0
4636,0.187073171,0
4637,0.174146341,0
4638,0.161036585,0
4639,0.154207317,0.001136364
4640,0.138109756,0.032954545
4641,0.10054878,0.115909091
4642,0.070487805,0.246818182
4643,0.064939024,0.389886364
4644,0.083597561,0.5025
4645,0.10402439,0.581477273
4646,0.111280488,0.616704545
4647,0.119878049,0.620795455
4648,0.129268293,0.597159091
4649,0.136402439,0.539318182
4650,0.147378049,0.438068182
4651,0.151158537,0.30125
4652,0.15402439,0.168068182
4653,0.148170732,0.062159091
4654,0.161829268,0.01125
4655,0.1875,0
4656,0.207256098,0
4657,0.212621951,0
4658,0.199512195,0
4659,0.187073171,0
4660,0.169878049,0
4661,0.152195122,0
4662,0.14652439,0
4663,0.144146341,0.001022727
4664,0.138536585,0.030795455
4665,0.090853659,0.114886364
4666,0.051097561,0.241704545
4667,0.048353659,0.37
4668,0.056219512,0.474886364
4669,0.058536585,0.542613636
4670,0.058719512,0.584772727
4671,0.065182927,0.586477273
4672,0.068902439,0.562727273
4673,0.069695122,0.511022727
4674,0.077743902,0.425909091
4675,0.09152439,0.307954545
4676,0.107804878,0.176704545
4677,0.102987805,0.067954545
4678,0.109268293,0.011136364
4679,0.1375,0
4680,0.148414634,0
4681,0.137621951,0
4682,0.123963415,0
4683,0.104756098,0
4684,0.088841463,0
4685,0.07347561,0
4686,0.064878049,0
4687,0.059207317,0.000909091
4688,0.053231707,0.030568182
4689,0.037317073,0.118181818
4690,0.020304878,0.251363636
4691,0.01695122,0.397159091
4692,0.022743902,0.517272727
4693,0.027256098,0.597045455
4694,0.027987805,0.63
4695,0.027073171,0.627386364
4696,0.029207317,0.598977273
4697,0.033414634,0.54125
4698,0.037134146,0.437840909
4699,0.04347561,0.314545455
4700,0.054695122,0.185
4701,0.062134146,0.066590909
4702,0.076158537,0.010795455
4703,0.095792683,0
4704,0.107256098,0
4705,0.108170732,0
4706,0.107804878,0
4707,0.100792683,0
4708,0.089512195,0
4709,0.071036585,0
4710,0.058841463,0
4711,0.050792683,0.001022727
4712,0.045182927,0.029659091
4713,0.037378049,0.11625
4714,0.016158537,0.250568182
4715,0.011097561,0.380681818
4716,0.018780488,0.486590909
4717,0.021768293,0.558863636
4718,0.020182927,0.5875
4719,0.021036585,0.582386364
4720,0.023780488,0.548977273
4721,0.029146341,0.461704545
4722,0.030609756,0.365113636
4723,0.036585366,0.263068182
4724,0.050304878,0.151136364
4725,0.067073171,0.056022727
4726,0.099695122,0.01
4727,0.113719512,0
4728,0.13847561,0
4729,0.151280488,0
4730,0.156341463,0
4731,0.141829268,0
4732,0.125853659,0
4733,0.126646341,0
4734,0.115182927,0
4735,0.102073171,0.000568182
4736,0.094634146,0.024318182
4737,0.074085366,0.093295455
4738,0.04097561,0.207159091
4739,0.029390244,0.332840909
4740,0.032926829,0.437954545
4741,0.038597561,0.526931818
4742,0.046158537,0.567159091
4743,0.048658537,0.559204545
4744,0.056097561,0.498409091
4745,0.067012195,0.403977273
4746,0.08304878,0.310340909
4747,0.108658537,0.210681818
4748,0.133719512,0.129431818
4749,0.13,0.055340909
4750,0.138231707,0.009886364
4751,0.171463415,0
4752,0.205365854,0
4753,0.218841463,0
4754,0.219146341,0
4755,0.212439024,0
4756,0.206036585,0
4757,0.203841463,0
4758,0.201280488,0
4759,0.205365854,0.000227273
4760,0.194207317,0.021704545
4761,0.142987805,0.082613636
4762,0.091402439,0.183863636
4763,0.077317073,0.305454545
4764,0.093658537,0.427954545
4765,0.134817073,0.502613636
4766,0.162195122,0.544318182
4767,0.169146341,0.522954545
4768,0.16695122,0.473977273
4769,0.183414634,0.394090909
4770,0.204695122,0.311022727
4771,0.214268293,0.212386364
4772,0.216280488,0.125454545
4773,0.205121951,0.053636364
4774,0.204390244,0.008977273
4775,0.23347561,0
4776,0.261097561,0
4777,0.259817073,0
4778,0.255487805,0
4779,0.236341463,0
4780,0.21847561,0
4781,0.223719512,0
4782,0.227987805,0
4783,0.218658537,0.000454545
4784,0.194878049,0.021931818
4785,0.147987805,0.095568182
4786,0.099756098,0.216477273
4787,0.088414634,0.3525
4788,0.099878049,0.463409091
4789,0.140731707,0.525795455
4790,0.158780488,0.547613636
4791,0.167743902,0.548636364
4792,0.167682927,0.515227273
4793,0.183536585,0.451022727
4794,0.205365854,0.369318182
4795,0.225670732,0.256590909
4796,0.230426829,0.148863636
4797,0.217439024,0.058863636
4798,0.230914634,0.008409091
4799,0.258658537,0
4800,0.274817073,0
4801,0.284634146,0
4802,0.29,0
4803,0.292256098,0
4804,0.281097561,0
4805,0.278109756,0
4806,0.269634146,0
4807,0.247439024,0.000340909
4808,0.226097561,0.025454545
4809,0.162743902,0.105909091
4810,0.123597561,0.233181818
4811,0.103597561,0.378522727
4812,0.096707317,0.502613636
4813,0.10804878,0.578068182
4814,0.123292683,0.605227273
4815,0.12945122,0.601818182
4816,0.118414634,0.565113636
4817,0.112195122,0.517159091
4818,0.107987805,0.412840909
4819,0.109390244,0.294090909
4820,0.11152439,0.166704545
4821,0.119817073,0.060113636
4822,0.145731707,0.00875
4823,0.189939024,0
4824,0.221646341,0
4825,0.208658537,0
4826,0.192012195,0
4827,0.180243902,0
4828,0.17054878,0
4829,0.159390244,0
4830,0.14695122,0
4831,0.139573171,0.000340909
4832,0.12347561,0.02375
4833,0.081829268,0.110909091
4834,0.035121951,0.25625
4835,0.017621951,0.402272727
4836,0.013109756,0.515
4837,0.014085366,0.589659091
4838,0.021097561,0.626022727
4839,0.024512195,0.623977273
4840,0.024512195,0.583977273
4841,0.025365854,0.502045455
4842,0.026707317,0.394886364
4843,0.033597561,0.276590909
4844,0.030060976,0.153863636
4845,0.036219512,0.055795455
4846,0.050731707,0.007386364
4847,0.064756098,0
4848,0.073353659,0
4849,0.088780488,0
4850,0.095121951,0
4851,0.095182927,0
4852,0.077987805,0
4853,0.054390244,0
4854,0.043109756,0
4855,0.04195122,0.000340909
4856,0.042012195,0.023181818
4857,0.032682927,0.102954545
4858,0.016341463,0.23375
4859,0.01097561,0.372386364
4860,0.007378049,0.486818182
4861,0.006036585,0.56625
4862,0.0075,0.603863636
4863,0.018231707,0.595568182
4864,0.026341463,0.564886364
4865,0.031097561,0.492045455
4866,0.050182927,0.390681818
4867,0.076646341,0.269090909
4868,0.075365854,0.152159091
4869,0.066768293,0.055113636
4870,0.067134146,0.006931818
4871,0.066829268,0
4872,0.068597561,0
4873,0.072682927,0
4874,0.056707317,0
4875,0.045487805,0
4876,0.05347561,0
4877,0.059268293,0
4878,0.045731707,0
4879,0.038353659,0.000227273
4880,0.041585366,0.021931818
4881,0.040853659,0.09625
4882,0.02554878,0.211818182
4883,0.0225,0.335113636
4884,0.01347561,0.442727273
4885,0.018963415,0.502272727
4886,0.053719512,0.52625
4887,0.055365854,0.534659091
4888,0.054634146,0.474318182
4889,0.068414634,0.393522727
4890,0.132743902,0.314318182
4891,0.135792683,0.219886364
4892,0.105914634,0.122954545
4893,0.066158537,0.049318182
4894,0.065365854,0.007272727
4895,0.065304878,0
4896,0.076341463,0
4897,0.086768293,0
4898,0.079695122,0
4899,0.074573171,0
4900,0.073231707,0
4901,0.074573171,0
4902,0.066585366,0
4903,0.054390244,0.000227273
4904,0.047378049,0.019431818
4905,0.028597561,0.087159091
4906,0.016890244,0.195681818
4907,0.011097561,0.312159091
4908,0.009634146,0.419545455
4909,0.009207317,0.497727273
4910,0.011219512,0.534204545
4911,0.017439024,0.539318182
4912,0.025304878,0.524659091
4913,0.036768293,0.467045455
4914,0.045731707,0.387954545
4915,0.053597561,0.281590909
4916,0.049268293,0.15875
4917,0.034817073,0.056590909
4918,0.032560976,0.006477273
4919,0.032987805,0
4920,0.035670732,0
4921,0.042317073,0
4922,0.050182927,0
4923,0.055670732,0
4924,0.063353659,0
4925,0.06652439,0
4926,0.065853659,0
4927,0.062621951,0.000227273
4928,0.057621951,0.020568182
4929,0.047195122,0.096931818
4930,0.028353659,0.219090909
4931,0.027865854,0.353977273
4932,0.041829268,0.46
4933,0.0575,0.531477273
4934,0.055121951,0.567272727
4935,0.062560976,0.586931818
4936,0.072743902,0.548068182
4937,0.080426829,0.489886364
4938,0.079634146,0.4075
4939,0.063597561,0.29375
4940,0.047926829,0.163863636
4941,0.04054878,0.053068182
4942,0.045182927,0.005568182
4943,0.052560976,0
4944,0.063719512,0
4945,0.082378049,0
4946,0.111341463,0
4947,0.140670732,0
4948,0.144390244,0
4949,0.155060976,0
4950,0.158841463,0
4951,0.135365854,0.000227273
4952,0.10554878,0.014886364
4953,0.107926829,0.078636364
4954,0.099390244,0.189431818
4955,0.096402439,0.315909091
4956,0.099939024,0.431136364
4957,0.099817073,0.515113636
4958,0.100426829,0.565
4959,0.102195122,0.55875
4960,0.10152439,0.543522727
4961,0.105304878,0.48625
4962,0.107012195,0.389431818
4963,0.097256098,0.281022727
4964,0.086768293,0.154204545
4965,0.085670732,0.050909091
4966,0.087987805,0.005681818
4967,0.09347561,0
4968,0.109207317,0
4969,0.129268293,0
4970,0.13902439,0
4971,0.155487805,0
4972,0.187073171,0
4973,0.199695122,0
4974,0.209207317,0
4975,0.195243902,0.000227273
4976,0.213963415,0.016590909
4977,0.179329268,0.083977273
4978,0.143841463,0.209659091
4979,0.145060976,0.328863636
4980,0.12945122,0.434545455
4981,0.1375,0.509659091
4982,0.149085366,0.55
4983,0.156829268,0.528977273
4984,0.186158537,0.485568182
4985,0.199085366,0.406931818
4986,0.21304878,0.335227273
4987,0.228658537,0.233409091
4988,0.219695122,0.119545455
4989,0.211768293,0.038636364
4990,0.226280488,0.004090909
4991,0.215121951,0
4992,0.201341463,0
4993,0.191646341,0
4994,0.19347561,0.000568182
4995,0.216585366,0
4996,0.212560976,0
4997,0.178292683,0
4998,0.151646341,0.000568182
4999,0.127317073,0.000454545
5000,0.107073171,0.011818182
5001,0.075243902,0.0675
5002,0.060121951,0.156818182
5003,0.073658537,0.259659091
5004,0.07695122,0.342386364
5005,0.080731707,0.414886364
5006,0.098658537,0.446931818
5007,0.11097561,0.445113636
5008,0.127195122,0.412954545
5009,0.14597561,0.357386364
5010,0.182987805,0.293181818
5011,0.20195122,0.210909091
5012,0.192621951,0.123181818
5013,0.170914634,0.043863636
5014,0.153902439,0.005909091
5015,0.157804878,0
5016,0.172134146,0
5017,0.186463415,0
5018,0.200182927,0
5019,0.19304878,0
5020,0.199512195,0
5021,0.202256098,0
5022,0.197378049,0
5023,0.192439024,0
5024,0.16554878,0.009431818
5025,0.154207317,0.057386364
5026,0.162804878,0.143295455
5027,0.193536585,0.260340909
5028,0.236585366,0.350340909
5029,0.272926829,0.427613636
5030,0.288658537,0.478522727
5031,0.277195122,0.49125
5032,0.288597561,0.481136364
5033,0.298597561,0.432272727
5034,0.290609756,0.380113636
5035,0.307195122,0.272613636
5036,0.280365854,0.153068182
5037,0.235609756,0.048522727
5038,0.233902439,0.005113636
5039,0.231829268,0
5040,0.226219512,0
5041,0.222195122,0
5042,0.214695122,0
5043,0.217195122,0
5044,0.204329268,0
5045,0.20152439,0
5046,0.198414634,0
5047,0.209939024,0.000113636
5048,0.209817073,0.01625
5049,0.206890244,0.089545455
5050,0.247256098,0.219318182
5051,0.290426829,0.3375
5052,0.342621951,0.433295455
5053,0.381585366,0.493977273
5054,0.393841463,0.515454545
5055,0.403170732,0.516818182
5056,0.400365854,0.489772727
5057,0.427378049,0.447613636
5058,0.450670732,0.362954545
5059,0.457987805,0.272727273
5060,0.432804878,0.148181818
5061,0.390060976,0.043863636
5062,0.375182927,0.003409091
5063,0.359939024,0
5064,0.365304878,0
5065,0.340121951,0
5066,0.312804878,0
5067,0.282743902,0
5068,0.254695122,0
5069,0.216890244,0
5070,0.181036585,0
5071,0.150182927,0
5072,0.114756098,0.01375
5073,0.088841463,0.09
5074,0.085304878,0.226590909
5075,0.081036585,0.357727273
5076,0.077317073,0.455909091
5077,0.073780488,0.540909091
5078,0.063109756,0.587045455
5079,0.054390244,0.608409091
5080,0.046341463,0.598977273
5081,0.039146341,0.552954545
5082,0.034146341,0.461022727
5083,0.030304878,0.336022727
5084,0.02652439,0.183977273
5085,0.024634146,0.049886364
5086,0.034207317,0.00375
5087,0.059146341,0
5088,0.09402439,0
5089,0.138536585,0
5090,0.174939024,0
5091,0.190670732,0
5092,0.205182927,0
5093,0.218597561,0
5094,0.225121951,0
5095,0.237439024,0
5096,0.243902439,0.014431818
5097,0.212195122,0.10125
5098,0.150914634,0.257840909
5099,0.133231707,0.41
5100,0.153719512,0.528636364
5101,0.187682927,0.605227273
5102,0.213963415,0.645795455
5103,0.22347561,0.64125
5104,0.225609756,0.616818182
5105,0.221036585,0.558295455
5106,0.222560976,0.468977273
5107,0.222682927,0.338636364
5108,0.199207317,0.180227273
5109,0.190670732,0.04875
5110,0.236280488,0.00375
5111,0.292682927,0
5112,0.306036585,0
5113,0.30152439,0
5114,0.269634146,0
5115,0.241280488,0
5116,0.224695122,0
5117,0.220914634,0
5118,0.210121951,0
5119,0.206341463,0
5120,0.211036585,0.014545455
5121,0.187865854,0.092613636
5122,0.144695122,0.2225
5123,0.144207317,0.354090909
5124,0.191646341,0.467613636
5125,0.249085366,0.553522727
5126,0.276402439,0.610227273
5127,0.295609756,0.619659091
5128,0.299573171,0.572727273
5129,0.293963415,0.510681818
5130,0.302926829,0.413409091
5131,0.305853659,0.28625
5132,0.297621951,0.154659091
5133,0.258170732,0.046931818
5134,0.23097561,0.00375
5135,0.234573171,0
5136,0.237073171,0
5137,0.216341463,0
5138,0.248597561,0
5139,0.248231707,0
5140,0.241158537,0
5141,0.205,0
5142,0.180853659,0
5143,0.180121951,0
5144,0.173109756,0.012613636
5145,0.158658537,0.078295455
5146,0.172621951,0.180795455
5147,0.17945122,0.303181818
5148,0.170792683,0.416477273
5149,0.156341463,0.484886364
5150,0.147195122,0.532045455
5151,0.130731707,0.537954545
5152,0.116890244,0.48625
5153,0.103597561,0.457386364
5154,0.089329268,0.383181818
5155,0.076036585,0.277840909
5156,0.061036585,0.147159091
5157,0.043170732,0.0475
5158,0.035182927,0.003409091
5159,0.035914634,0
5160,0.040487805,0
5161,0.04054878,0
5162,0.036890244,0
5163,0.039207317,0
5164,0.04054878,0
5165,0.04152439,0
5166,0.044939024,0
5167,0.04402439,0
5168,0.043902439,0.0125
5169,0.034878049,0.085113636
5170,0.026768293,0.220795455
5171,0.03304878,0.353181818
5172,0.040914634,0.477159091
5173,0.051402439,0.564318182
5174,0.060853659,0.613522727
5175,0.071463415,0.618636364
5176,0.075,0.584659091
5177,0.078902439,0.533181818
5178,0.075670732,0.433863636
5179,0.0675,0.306590909
5180,0.054817073,0.164431818
5181,0.034512195,0.0475
5182,0.027012195,0.003409091
5183,0.032621951,0
5184,0.044573171,0
5185,0.055182927,0
5186,0.063536585,0
5187,0.071585366,0
5188,0.082317073,0
5189,0.097804878,0
5190,0.113353659,0
5191,0.121890244,0
5192,0.129939024,0.014090909
5193,0.12902439,0.092159091
5194,0.101280488,0.225
5195,0.094512195,0.355113636
5196,0.120609756,0.457045455
5197,0.155853659,0.520113636
5198,0.175243902,0.544772727
5199,0.197073171,0.547840909
5200,0.202743902,0.5125
5201,0.213902439,0.455
5202,0.234634146,0.364204545
5203,0.239817073,0.252159091
5204,0.247987805,0.135113636
5205,0.281280488,0.040568182
5206,0.289817073,0.002840909
5207,0.273353659,0
5208,0.24847561,0
5209,0.227256098,0
5210,0.202987805,0
5211,0.164329268,0
5212,0.136768293,0
5213,0.092682927,0
5214,0.067378049,0
5215,0.05152439,0
5216,0.032317073,0.011704545
5217,0.016036585,0.071818182
5218,0.008414634,0.172727273
5219,0.00695122,0.283068182
5220,0.007682927,0.360795455
5221,0.019268293,0.42
5222,0.017682927,0.438636364
5223,0.023780488,0.437954545
5224,0.02347561,0.432272727
5225,0.03304878,0.392840909
5226,0.043536585,0.323295455
5227,0.044756098,0.214772727
5228,0.03902439,0.105340909
5229,0.03945122,0.031363636
5230,0.058719512,0.001818182
5231,0.09054878,0
5232,0.120243902,0
5233,0.14304878,0
5234,0.171280488,0
5235,0.122621951,0
5236,0.105853659,0
5237,0.100609756,0
5238,0.09,0
5239,0.096829268,0
5240,0.086707317,0.005795455
5241,0.087134146,0.034090909
5242,0.083597561,0.096590909
5243,0.082134146,0.169886364
5244,0.086402439,0.225568182
5245,0.09097561,0.261477273
5246,0.107865854,0.287045455
5247,0.108170732,0.27625
5248,0.107134146,0.276818182
5249,0.098780488,0.241704545
5250,0.096402439,0.184090909
5251,0.07847561,0.120909091
5252,0.068658537,0.0775
5253,0.073292683,0.027727273
5254,0.077317073,0.002159091
5255,0.098597561,0
5256,0.09554878,0
5257,0.088536585,0
5258,0.087439024,0
5259,0.092804878,0
5260,0.085060976,0
5261,0.083780488,0
5262,0.096402439,0
5263,0.08554878,0
5264,0.086097561,0.004204545
5265,0.087256098,0.041363636
5266,0.087439024,0.118636364
5267,0.089634146,0.212045455
5268,0.090853659,0.320568182
5269,0.09347561,0.384431818
5270,0.094390244,0.427954545
5271,0.105426829,0.451136364
5272,0.114756098,0.425
5273,0.123170732,0.375909091
5274,0.117743902,0.313636364
5275,0.11652439,0.229886364
5276,0.111341463,0.124204545
5277,0.112804878,0.038295455
5278,0.108109756,0.002159091
5279,0.112682927,0
5280,0.115426829,0
