Hour,Demand (MWh),Plant 1 (MWh),Plant 2 (MWh),Plant 3 (MWh),Plant 4 (MWh),Plant 5 (MWh),Plant 1 Available (MWh),Plant 2 Available (MWh),Plant 3 Available (MWh),Plant 4 Available (MWh),Plant 5 Available (MWh),Clearing Price ($/MWh),Shadow Price ($/MWh),Production Cost ($),Market Cost ($),Curtailment (MWh)
187,711.346229,60.0,80.0,300.0,271.34623,0.0,60.0,80.0,300.0,400.0,1000.0,41.6,41.6,17958.003168,29592.003143,0.0
188,676.639944,0.0,80.0,300.0,296.63994,0.0,0.0,80.0,300.0,400.0,1000.0,41.6,41.6,18950.221504,28148.22167,0.0
189,647.10623,0.0,120.0,300.0,227.10623,0.0,0.0,120.0,300.0,400.0,1000.0,41.6,41.6,16137.619168,26919.61916,0.0
190,624.738103,0.0,160.0,300.0,164.7381,0.0,0.0,160.0,300.0,400.0,1000.0,41.6,41.6,13623.10496,25989.105068,0.0
191,576.377341,0.0,200.0,300.0,76.377341,0.0,0.0,200.0,300.0,400.0,1000.0,41.6,41.6,10027.297386,23977.297369,0.0
192,541.615436,0.0,300.0,241.61544,0.0,0.0,0.0,300.0,300.0,400.0,1000.0,21.5,21.5,5794.73196,11644.73187,0.0
193,525.124388,0.0,240.0,285.12439,0.0,0.0,0.0,240.0,300.0,400.0,1000.0,21.5,21.5,6610.174385,11290.174351,0.0
194,517.384071,0.0,200.0,300.0,17.384071,0.0,0.0,200.0,300.0,400.0,1000.0,41.6,41.6,7573.177354,21523.177354,0.0
195,521.49988,0.0,180.0,300.0,41.49988,0.0,0.0,180.0,300.0,400.0,1000.0,41.6,41.6,8536.395008,21694.395016,0.0
196,536.980516,0.0,180.0,300.0,56.980516,0.0,0.0,180.0,300.0,400.0,1000.0,41.6,41.6,9180.389466,22338.389449,0.0
197,564.16896,0.0,180.0,300.0,84.16896,0.0,0.0,180.0,300.0,400.0,1000.0,41.6,41.6,10311.428736,23469.428736,0.0
198,634.517785,0.0,160.0,300.0,174.51779,0.0,0.0,160.0,300.0,400.0,1000.0,41.6,41.6,14029.940064,26395.939864,0.0
199,699.341785,60.0,160.0,300.0,179.34179,0.0,60.0,160.0,300.0,400.0,1000.0,41.6,41.6,14290.618464,29092.618264,0.0
200,722.785214,120.0,160.0,300.0,142.78521,0.0,120.0,160.0,300.0,400.0,1000.0,41.6,41.6,12829.864736,30067.864894,0.0
201,718.400579,180.0,160.0,300.0,78.400579,0.0,180.0,160.0,300.0,400.0,1000.0,41.6,41.6,10211.464086,29885.464078,0.0
202,726.919563,300.0,140.0,286.91956,0.0,0.0,300.0,140.0,300.0,400.0,1000.0,21.5,21.5,6748.77054,15628.770605,0.0
203,739.758293,360.0,140.0,239.75829,0.0,0.0,360.0,140.0,300.0,400.0,1000.0,21.5,21.5,5794.803235,15904.803308,0.0
204,732.555626,450.0,120.0,162.55563,0.0,0.0,450.0,120.0,300.0,400.0,1000.0,21.5,21.5,4184.946045,15749.945968,0.0
205,730.544071,540.0,120.0,70.544071,0.0,0.0,540.0,120.0,300.0,400.0,1000.0,21.5,21.5,2296.697526,15706.697518,0.0
206,721.561595,420.0,120.0,181.56159,0.0,0.0,420.0,120.0,300.0,400.0,1000.0,21.5,21.5,4563.574185,15513.574288,0.0
207,715.601087,360.0,100.0,255.60109,0.0,0.0,360.0,100.0,300.0,400.0,1000.0,21.5,21.5,6055.423435,15385.423366,0.0
208,717.436516,300.0,100.0,300.0,17.436516,0.0,300.0,100.0,300.0,400.0,1000.0,41.6,41.6,7675.359066,29845.359049,0.0
209,733.176706,240.0,80.0,300.0,113.17671,0.0,240.0,80.0,300.0,400.0,1000.0,41.6,41.6,11558.151136,30500.150953,0.0
210,725.862801,180.0,60.0,300.0,185.8628,0.0,180.0,60.0,300.0,400.0,1000.0,41.6,41.6,14481.89248,30195.892522,0.0
211,704.458738,60.0,80.0,300.0,264.45874,0.0,60.0,80.0,300.0,400.0,1000.0,41.6,41.6,17671.483584,29305.483484,0.0
212,665.367817,0.0,80.0,300.0,285.36782,0.0,0.0,80.0,300.0,400.0,1000.0,41.6,41.6,18481.301312,27679.301196,0.0
213,632.756515,0.0,120.0,300.0,212.75652,0.0,0.0,120.0,300.0,400.0,1000.0,41.6,41.6,15540.671232,26322.671032,0.0
214,609.999055,0.0,160.0,300.0,149.99906,0.0,0.0,160.0,300.0,400.0,1000.0,41.6,41.6,13009.960896,25375.960696,0.0
215,562.426229,0.0,200.0,300.0,62.426229,0.0,0.0,200.0,300.0,400.0,1000.0,41.6,41.6,9446.931126,23396.931143,0.0
216,530.055944,0.0,300.0,230.05594,0.0,0.0,0.0,300.0,300.0,400.0,1000.0,21.5,21.5,5546.20271,11396.202792,0.0
217,513.676135,0.0,240.0,273.67613,0.0,0.0,0.0,240.0,300.0,400.0,1000.0,21.5,21.5,6364.036795,11044.036894,0.0
218,505.045912,0.0,200.0,300.0,5.045912,0.0,0.0,200.0,300.0,400.0,1000.0,41.6,41.6,7059.909948,21009.909948,0.0
219,508.438674,0.0,180.0,300.0,28.438674,0.0,0.0,180.0,300.0,400.0,1000.0,41.6,41.6,7993.048838,21151.048838,0.0
220,515.780389,0.0,180.0,300.0,35.780389,0.0,0.0,180.0,300.0,400.0,1000.0,41.6,41.6,8298.464182,21456.464166,0.0
221,539.863436,0.0,180.0,300.0,59.863436,0.0,0.0,180.0,300.0,400.0,1000.0,41.6,41.6,9300.318938,22458.318929,0.0
222,609.452134,0.0,160.0,300.0,149.45213,0.0,0.0,160.0,300.0,400.0,1000.0,41.6,41.6,12987.208608,25353.208783,0.0
223,678.503182,60.0,160.0,300.0,158.50318,0.0,60.0,160.0,300.0,400.0,1000.0,41.6,41.6,13423.732288,28225.73238,0.0
224,700.24096,120.0,160.0,300.0,120.24096,0.0,120.0,160.0,300.0,400.0,1000.0,41.6,41.6,11892.023936,29130.023919,0.0
225,700.713722,180.0,160.0,300.0,60.713722,0.0,180.0,160.0,300.0,400.0,1000.0,41.6,41.6,9475.690835,29149.690827,0.0
226,707.156261,300.0,140.0,267.15626,0.0,0.0,300.0,140.0,300.0,400.0,1000.0,21.5,21.5,6323.85959,15203.85962,0.0
227,715.322992,360.0,140.0,215.32299,0.0,0.0,360.0,140.0,300.0,400.0,1000.0,21.5,21.5,5269.444285,15379.444319,0.0
228,711.540896,450.0,120.0,141.5409,0.0,0.0,450.0,120.0,300.0,400.0,1000.0,21.5,21.5,3733.12935,15298.129273,0.0
229,708.834103,540.0,120.0,48.834103,0.0,0.0,540.0,120.0,300.0,400.0,1000.0,21.5,21.5,1829.933214,15239.933206,0.0
230,705.061277,420.0,120.0,165.06128,0.0,0.0,420.0,120.0,300.0,400.0,1000.0,21.5,21.5,4208.81752,15158.817464,0.0
231,704.134293,360.0,100.0,244.13429,0.0,0.0,360.0,100.0,300.0,400.0,1000.0,21.5,21.5,5808.887235,15138.887299,0.0
232,708.175944,300.0,100.0,300.0,8.175944,0.0,300.0,100.0,300.0,400.0,1000.0,41.6,41.6,7290.11927,29460.11927,0.0
233,730.979753,240.0,80.0,300.0,110.97975,0.0,240.0,80.0,300.0,400.0,1000.0,41.6,41.6,11466.7576,30408.757741,0.0
234,728.30077,180.0,60.0,300.0,188.30077,0.0,180.0,60.0,300.0,400.0,1000.0,41.6,41.6,14583.312032,30297.312015,0.0
235,713.876896,60.0,80.0,300.0,273.8769,0.0,60.0,80.0,300.0,400.0,1000.0,41.6,41.6,18063.27904,29697.278882,0.0
236,679.838039,0.0,80.0,300.0,299.83804,0.0,0.0,80.0,300.0,400.0,1000.0,41.6,41.6,19083.262464,28281.262439,0.0
237,649.590547,0.0,120.0,300.0,229.59055,0.0,0.0,120.0,300.0,400.0,1000.0,41.6,41.6,16240.96688,27022.966764,0.0
238,629.252515,0.0,160.0,300.0,169.25252,0.0,0.0,160.0,300.0,400.0,1000.0,41.6,41.6,13810.904832,26176.904632,0.0
239,584.859245,0.0,200.0,300.0,84.859245,0.0,0.0,200.0,300.0,400.0,1000.0,41.6,41.6,10380.144592,24330.144609,0.0
240,554.760071,0.0,300.0,254.76007,0.0,0.0,0.0,300.0,300.0,400.0,1000.0,21.5,21.5,6077.341505,11927.341522,0.0
241,535.376833,0.0,240.0,295.37683,0.0,0.0,0.0,240.0,300.0,400.0,1000.0,21.5,21.5,6830.601845,11510.601901,0.0
242,524.243753,0.0,200.0,300.0,24.243753,0.0,0.0,200.0,300.0,400.0,1000.0,41.6,41.6,7858.540125,21808.540141,0.0
243,524.253023,0.0,180.0,300.0,44.253023,0.0,0.0,180.0,300.0,400.0,1000.0,41.6,41.6,8650.925757,21808.925773,0.0
244,530.945849,0.0,180.0,300.0,50.945849,0.0,0.0,180.0,300.0,400.0,1000.0,41.6,41.6,8929.347318,22087.34731,0.0
245,552.980261,0.0,180.0,300.0,72.980261,0.0,0.0,180.0,300.0,400.0,1000.0,41.6,41.6,9845.978858,23003.978874,0.0
246,618.592198,0.0,160.0,300.0,158.5922,0.0,0.0,160.0,300.0,400.0,1000.0,41.6,41.6,13367.43552,25733.43542,0.0
247,685.761468,60.0,160.0,300.0,165.76147,0.0,60.0,160.0,300.0,400.0,1000.0,41.6,41.6,13725.677152,28527.677069,0.0
248,710.688071,120.0,160.0,300.0,130.68807,0.0,120.0,160.0,300.0,400.0,1000.0,41.6,41.6,12326.623712,29564.623745,0.0
249,707.944198,180.0,160.0,300.0,67.944198,0.0,180.0,160.0,300.0,400.0,1000.0,41.6,41.6,9776.478637,29450.47862,0.0
250,715.146865,300.0,140.0,275.14686,0.0,0.0,300.0,140.0,300.0,400.0,1000.0,21.5,21.5,6495.65749,15375.657589,0.0
251,722.896452,360.0,140.0,222.89645,0.0,0.0,360.0,140.0,300.0,400.0,1000.0,21.5,21.5,5432.273675,15542.273718,0.0
252,718.446928,450.0,120.0,148.44693,0.0,0.0,450.0,120.0,300.0,400.0,1000.0,21.5,21.5,3881.608995,15446.608956,0.0
253,705.589658,540.0,120.0,45.589658,0.0,0.0,540.0,120.0,300.0,400.0,1000.0,21.5,21.5,1760.177647,15170.177656,0.0
254,692.380135,420.0,120.0,152.38013,0.0,0.0,420.0,120.0,300.0,400.0,1000.0,21.5,21.5,3936.172795,14886.172894,0.0
255,687.170483,360.0,100.0,227.17048,0.0,0.0,360.0,100.0,300.0,400.0,1000.0,21.5,21.5,5444.16532,14774.165393,0.0
256,694.753214,300.0,100.0,294.75321,0.0,0.0,300.0,100.0,300.0,400.0,1000.0,21.5,21.5,6837.194015,14937.194097,0.0
257,723.841976,240.0,80.0,300.0,103.84198,0.0,240.0,80.0,300.0,400.0,1000.0,41.6,41.6,11169.826368,30111.826193,0.0
258,719.327563,180.0,60.0,300.0,179.32756,0.0,180.0,60.0,300.0,400.0,1000.0,41.6,41.6,14210.026496,29924.026629,0.0
259,699.202738,60.0,80.0,300.0,259.20274,0.0,60.0,80.0,300.0,400.0,1000.0,41.6,41.6,17452.833984,29086.833884,0.0
260,661.11296,0.0,80.0,300.0,281.11296,0.0,0.0,80.0,300.0,400.0,1000.0,41.6,41.6,18304.299136,27502.299128,0.0
261,633.04388,0.0,120.0,300.0,213.04388,0.0,0.0,120.0,300.0,400.0,1000.0,41.6,41.6,15552.625408,26334.625425,0.0
262,618.249214,0.0,160.0,300.0,158.24921,0.0,0.0,160.0,300.0,400.0,1000.0,41.6,41.6,13353.167136,25719.167286,0.0
263,586.592706,0.0,200.0,300.0,86.592706,0.0,0.0,200.0,300.0,400.0,1000.0,41.6,41.6,10452.25657,24402.25657,0.0
264,557.021912,0.0,300.0,257.02191,0.0,0.0,0.0,300.0,300.0,400.0,1000.0,21.5,21.5,6125.971065,11975.971117,0.0
265,534.320071,0.0,240.0,294.32007,0.0,0.0,0.0,240.0,300.0,400.0,1000.0,21.5,21.5,6807.881505,11487.881518,0.0
266,517.99588,0.0,200.0,300.0,17.99588,0.0,0.0,200.0,300.0,400.0,1000.0,41.6,41.6,7598.628608,21548.628616,0.0
267,512.545214,0.0,180.0,300.0,32.545214,0.0,0.0,180.0,300.0,400.0,1000.0,41.6,41.6,8163.880902,21321.880894,0.0
268,510.172135,0.0,180.0,300.0,30.172135,0.0,0.0,180.0,300.0,400.0,1000.0,41.6,41.6,8065.160816,21223.160799,0.0
269,503.108515,0.0,180.0,300.0,23.108515,0.0,0.0,180.0,300.0,400.0,1000.0,41.6,41.6,7771.314224,20929.314232,0.0
270,500.355373,0.0,160.0,300.0,40.355373,0.0,0.0,160.0,300.0,400.0,1000.0,41.6,41.6,8448.783517,20814.7835,0.0
271,531.390801,60.0,160.0,300.0,11.390801,0.0,60.0,160.0,300.0,400.0,1000.0,41.6,41.6,7303.857322,22105.857322,0.0
272,565.985849,120.0,160.0,285.98585,0.0,0.0,120.0,160.0,300.0,400.0,1000.0,21.5,21.5,6588.695775,12168.695749,0.0
273,590.652896,180.0,160.0,250.6529,0.0,0.0,180.0,160.0,300.0,400.0,1000.0,21.5,21.5,5889.03735,12699.037273,0.0
274,607.996769,300.0,140.0,167.99677,0.0,0.0,300.0,140.0,300.0,400.0,1000.0,21.5,21.5,4191.930555,13071.930542,0.0
275,617.405658,360.0,140.0,117.40566,0.0,0.0,360.0,140.0,300.0,400.0,1000.0,21.5,21.5,3164.22169,13274.221647,0.0
276,613.577214,450.0,120.0,43.577214,0.0,0.0,450.0,120.0,300.0,400.0,1000.0,21.5,21.5,1626.910101,13191.910101,0.0
277,596.418737,540.0,56.418737,0.0,0.0,0.0,540.0,120.0,300.0,400.0,1000.0,2.0,2.0,652.837474,1192.837475,63.581263
278,584.145468,420.0,120.0,44.145468,0.0,0.0,420.0,120.0,300.0,400.0,1000.0,21.5,21.5,1609.127562,12559.127562,0.0
279,583.255563,360.0,100.0,123.25556,0.0,0.0,360.0,100.0,300.0,400.0,1000.0,21.5,21.5,3209.99454,12539.994605,0.0
280,593.202103,300.0,100.0,193.2021,0.0,0.0,300.0,100.0,300.0,400.0,1000.0,21.5,21.5,4653.84515,12753.845206,0.0
281,634.035754,240.0,80.0,300.0,14.035754,0.0,240.0,80.0,300.0,400.0,1000.0,41.6,41.6,7433.887366,26375.88735,0.0
282,642.350801,180.0,60.0,300.0,102.3508,0.0,180.0,60.0,300.0,400.0,1000.0,41.6,41.6,11007.79328,26721.793313,0.0
283,626.944325,60.0,80.0,300.0,186.94432,0.0,60.0,80.0,300.0,400.0,1000.0,41.6,41.6,14446.883712,26080.883912,0.0
284,591.357404,0.0,80.0,300.0,211.3574,0.0,0.0,80.0,300.0,400.0,1000.0,41.6,41.6,15402.46784,24600.468023,0.0
285,573.763246,0.0,120.0,300.0,153.76325,0.0,0.0,120.0,300.0,400.0,1000.0,41.6,41.6,13086.5512,23868.551017,0.0
286,575.505976,0.0,160.0,300.0,115.50598,0.0,0.0,160.0,300.0,400.0,1000.0,41.6,41.6,11575.048768,23941.048585,0.0
287,552.665087,0.0,200.0,300.0,52.665087,0.0,0.0,200.0,300.0,400.0,1000.0,41.6,41.6,9040.867619,22990.867611,0.0
288,527.089595,0.0,300.0,227.08959,0.0,0.0,0.0,300.0,300.0,400.0,1000.0,21.5,21.5,5482.426185,11332.426288,0.0
289,504.508261,0.0,240.0,264.50826,0.0,0.0,0.0,240.0,300.0,400.0,1000.0,21.5,21.5,6166.92759,10846.927616,0.0
290,493.189785,0.0,200.0,293.18979,0.0,0.0,0.0,200.0,300.0,400.0,1000.0,21.5,21.5,6703.580485,10603.580377,0.0
291,485.050865,0.0,180.0,300.0,5.050865,0.0,0.0,180.0,300.0,400.0,1000.0,41.6,41.6,7020.115976,20178.115976,0.0
292,481.092643,0.0,180.0,300.0,1.092643,0.0,0.0,180.0,300.0,400.0,1000.0,41.6,41.6,6855.453932,20013.453932,0.0
293,471.183182,0.0,180.0,291.18318,0.0,0.0,0.0,180.0,300.0,400.0,1000.0,21.5,21.5,6620.43837,10130.438409,0.0
294,458.066357,0.0,160.0,298.06636,0.0,0.0,0.0,160.0,300.0,400.0,1000.0,21.5,21.5,6728.42674,9848.426671,0.0
295,470.293277,60.0,160.0,250.29328,0.0,0.0,60.0,160.0,300.0,400.0,1000.0,21.5,21.5,5761.30552,10111.305464,0.0
296,491.465595,120.0,160.0,211.4656,0.0,0.0,120.0,160.0,300.0,400.0,1000.0,21.5,21.5,4986.5104,10566.510293,0.0
297,522.482483,180.0,160.0,182.48248,0.0,0.0,180.0,160.0,300.0,400.0,1000.0,21.5,21.5,4423.37332,11233.373393,0.0
298,550.013912,300.0,140.0,110.01391,0.0,0.0,300.0,140.0,300.0,400.0,1000.0,21.5,21.5,2945.299065,11825.299117,0.0
299,574.755119,360.0,140.0,74.755119,0.0,0.0,360.0,140.0,300.0,400.0,1000.0,21.5,21.5,2247.235058,12357.235054,0.0
300,578.16642,450.0,120.0,8.16642,0.0,0.0,450.0,120.0,300.0,400.0,1000.0,21.5,21.5,865.57803,12430.57803,0.0
301,561.953468,540.0,21.953468,0.0,0.0,0.0,540.0,120.0,300.0,400.0,1000.0,2.0,2.0,583.906936,1123.906936,98.046532
302,548.020896,420.0,120.0,8.020896,0.0,0.0,420.0,120.0,300.0,400.0,1000.0,21.5,21.5,832.449264,11782.449264,0.0
303,546.139118,360.0,100.0,86.139118,0.0,0.0,360.0,100.0,300.0,400.0,1000.0,21.5,21.5,2411.991037,11741.991046,0.0
304,560.396134,300.0,100.0,160.39613,0.0,0.0,300.0,100.0,300.0,400.0,1000.0,21.5,21.5,3948.516795,12048.516885,0.0
305,601.600579,240.0,80.0,281.60058,0.0,0.0,240.0,80.0,300.0,400.0,1000.0,21.5,21.5,6454.41247,12934.41244,0.0
306,617.192452,180.0,60.0,300.0,77.192452,0.0,180.0,60.0,300.0,400.0,1000.0,41.6,41.6,9961.206003,25675.205987,0.0
307,605.206547,60.0,80.0,300.0,165.20655,0.0,60.0,80.0,300.0,400.0,1000.0,41.6,41.6,13542.59248,25176.592347,0.0
308,582.912579,0.0,80.0,300.0,202.91258,0.0,0.0,80.0,300.0,400.0,1000.0,41.6,41.6,15051.163328,24249.163286,0.0
309,573.49442,0.0,120.0,300.0,153.49442,0.0,0.0,120.0,300.0,400.0,1000.0,41.6,41.6,13075.367872,23857.367889,0.0
310,580.789785,0.0,160.0,300.0,120.78978,0.0,0.0,160.0,300.0,400.0,1000.0,41.6,41.6,11794.854848,24160.855056,0.0
311,556.187626,0.0,200.0,300.0,56.187626,0.0,0.0,200.0,300.0,400.0,1000.0,41.6,41.6,9187.405242,23137.40525,0.0
312,530.139373,0.0,300.0,230.13937,0.0,0.0,0.0,300.0,300.0,400.0,1000.0,21.5,21.5,5547.996455,11397.996511,0.0
313,513.268261,0.0,240.0,273.26826,0.0,0.0,0.0,240.0,300.0,400.0,1000.0,21.5,21.5,6355.26759,11035.267616,0.0
314,504.406293,0.0,200.0,300.0,4.406293,0.0,0.0,200.0,300.0,400.0,1000.0,41.6,41.6,7033.301789,20983.301789,0.0
315,505.16642,0.0,180.0,300.0,25.16642,0.0,0.0,180.0,300.0,400.0,1000.0,41.6,41.6,7856.923072,21014.923089,0.0
316,518.0515,0.0,180.0,300.0,38.0515,0.0,0.0,180.0,300.0,400.0,1000.0,41.6,41.6,8392.9424,21550.942383,0.0
317,551.358039,0.0,180.0,300.0,71.358039,0.0,0.0,180.0,300.0,400.0,1000.0,41.6,41.6,9778.494422,22936.494422,0.0
318,630.921087,0.0,160.0,300.0,170.92109,0.0,0.0,160.0,300.0,400.0,1000.0,41.6,41.6,13880.317344,26246.317219,0.0
319,700.074103,60.0,160.0,300.0,180.0741,0.0,60.0,160.0,300.0,400.0,1000.0,41.6,41.6,14321.08256,29123.082668,0.0
320,725.362229,120.0,160.0,300.0,145.36223,0.0,120.0,160.0,300.0,400.0,1000.0,41.6,41.6,12937.068768,30175.068743,0.0
321,730.367944,180.0,160.0,300.0,90.367944,0.0,180.0,160.0,300.0,400.0,1000.0,41.6,41.6,10709.30647,30383.306479,0.0
322,740.889214,300.0,140.0,300.0,0.889214,0.0,300.0,140.0,300.0,400.0,1000.0,41.6,41.6,7066.991286,30820.991286,0.0
323,748.203119,360.0,140.0,248.20312,0.0,0.0,360.0,140.0,300.0,400.0,1000.0,21.5,21.5,5976.36708,16086.367054,0.0
324,745.422166,450.0,120.0,175.42217,0.0,0.0,450.0,120.0,300.0,400.0,1000.0,21.5,21.5,4461.576655,16026.576573,0.0
325,741.408325,540.0,120.0,81.408325,0.0,0.0,540.0,120.0,300.0,400.0,1000.0,21.5,21.5,2530.278988,15940.278979,0.0
326,733.046928,420.0,120.0,193.04693,0.0,0.0,420.0,120.0,300.0,400.0,1000.0,21.5,21.5,4810.508995,15760.508952,0.0
327,728.004134,360.0,100.0,268.00413,0.0,0.0,360.0,100.0,300.0,400.0,1000.0,21.5,21.5,6322.088795,15652.08889,0.0
328,723.628769,300.0,100.0,300.0,23.628769,0.0,300.0,100.0,300.0,400.0,1000.0,41.6,41.6,7932.95679,30102.956807,0.0
329,748.861277,240.0,80.0,300.0,128.86128,0.0,240.0,80.0,300.0,400.0,1000.0,41.6,41.6,12210.629248,31152.62914,0.0
330,748.805658,180.0,60.0,300.0,208.80566,0.0,180.0,60.0,300.0,400.0,1000.0,41.6,41.6,15436.315456,31150.315373,0.0
331,731.999436,60.0,80.0,300.0,291.99944,0.0,60.0,80.0,300.0,400.0,1000.0,41.6,41.6,18817.176704,30451.176538,0.0
332,698.155246,0.0,80.0,300.0,318.15525,0.0,0.0,80.0,300.0,400.0,1000.0,41.6,41.6,19845.2584,29043.258217,0.0
333,671.152198,0.0,120.0,300.0,251.1522,0.0,0.0,120.0,300.0,400.0,1000.0,41.6,41.6,17137.93152,27919.93142,0.0
334,652.250992,0.0,160.0,300.0,192.25099,0.0,0.0,160.0,300.0,400.0,1000.0,41.6,41.6,14767.641184,27133.641251,0.0
335,613.419626,0.0,200.0,300.0,113.41963,0.0,0.0,200.0,300.0,400.0,1000.0,41.6,41.6,11568.256608,25518.256458,0.0
336,588.715499,0.0,300.0,288.7155,0.0,0.0,0.0,300.0,300.0,400.0,1000.0,21.5,21.5,6807.38325,12657.383237,0.0
337,570.01823,0.0,240.0,300.0,30.01823,0.0,0.0,240.0,300.0,400.0,1000.0,41.6,41.6,8178.758368,23712.75836,0.0
338,561.063563,0.0,200.0,300.0,61.063563,0.0,0.0,200.0,300.0,400.0,1000.0,41.6,41.6,9390.244221,23340.244212,0.0
339,555.881722,0.0,180.0,300.0,75.881722,0.0,0.0,180.0,300.0,400.0,1000.0,41.6,41.6,9966.679635,23124.679619,0.0
340,564.549023,0.0,180.0,300.0,84.549023,0.0,0.0,180.0,300.0,400.0,1000.0,41.6,41.6,10327.239357,23485.239373,0.0
341,587.566039,0.0,180.0,300.0,107.56604,0.0,0.0,180.0,300.0,400.0,1000.0,41.6,41.6,11284.747264,24442.747231,0.0
342,654.976325,0.0,160.0,300.0,194.97632,0.0,0.0,160.0,300.0,400.0,1000.0,41.6,41.6,14881.014912,27247.015112,0.0
343,718.428388,60.0,160.0,300.0,198.42839,0.0,60.0,160.0,300.0,400.0,1000.0,41.6,41.6,15084.621024,29886.620949,0.0
344,734.520833,120.0,160.0,300.0,154.52083,0.0,120.0,160.0,300.0,400.0,1000.0,41.6,41.6,13318.066528,30556.066644,0.0
345,733.584579,180.0,160.0,300.0,93.584579,0.0,180.0,160.0,300.0,400.0,1000.0,41.6,41.6,10843.118486,30517.118486,0.0
346,741.788389,300.0,140.0,300.0,1.788389,0.0,300.0,140.0,300.0,400.0,1000.0,41.6,41.6,7104.396966,30858.396966,0.0
347,749.389658,360.0,140.0,249.38966,0.0,0.0,360.0,140.0,300.0,400.0,1000.0,21.5,21.5,6001.87769,16111.877656,0.0
348,745.598293,450.0,120.0,175.59829,0.0,0.0,450.0,120.0,300.0,400.0,1000.0,21.5,21.5,4465.363235,16030.363304,0.0
349,740.184706,540.0,120.0,80.184706,0.0,0.0,540.0,120.0,300.0,400.0,1000.0,21.5,21.5,2503.971179,15913.97117,0.0
350,732.268261,420.0,120.0,192.26826,0.0,0.0,420.0,120.0,300.0,400.0,1000.0,21.5,21.5,4793.76759,15743.767616,0.0
351,726.956642,360.0,100.0,266.95664,0.0,0.0,360.0,100.0,300.0,400.0,1000.0,21.5,21.5,6299.56776,15629.567812,0.0
352,726.428261,300.0,100.0,300.0,26.428261,0.0,300.0,100.0,300.0,400.0,1000.0,41.6,41.6,8049.415658,30219.415674,0.0
353,752.152071,240.0,80.0,300.0,132.15207,0.0,240.0,80.0,300.0,400.0,1000.0,41.6,41.6,12347.526112,31289.526154,0.0
354,751.920325,180.0,60.0,300.0,211.92032,0.0,180.0,60.0,300.0,400.0,1000.0,41.6,41.6,15565.885312,31279.885503,0.0
355,735.874229,60.0,80.0,300.0,295.87423,0.0,60.0,80.0,300.0,400.0,1000.0,41.6,41.6,18978.367968,30612.367943,0.0
356,702.632579,0.0,80.0,300.0,322.63258,0.0,0.0,80.0,300.0,400.0,1000.0,41.6,41.6,20031.515328,29229.515278,0.0
357,672.570484,0.0,120.0,300.0,252.57048,0.0,0.0,120.0,300.0,400.0,1000.0,41.6,41.6,17196.931968,27978.932118,0.0
358,651.583563,0.0,160.0,300.0,191.58356,0.0,0.0,160.0,300.0,400.0,1000.0,41.6,41.6,14739.876096,27105.876221,0.0
359,616.830928,0.0,200.0,300.0,116.83093,0.0,0.0,200.0,300.0,400.0,1000.0,41.6,41.6,11710.166688,25660.166613,0.0
360,588.734039,0.0,300.0,288.73404,0.0,0.0,0.0,300.0,300.0,400.0,1000.0,21.5,21.5,6807.78186,12657.781847,0.0
361,570.463182,0.0,240.0,300.0,30.463182,0.0,0.0,240.0,300.0,400.0,1000.0,41.6,41.6,8197.268371,23731.268371,0.0
362,558.551436,0.0,200.0,300.0,58.551436,0.0,0.0,200.0,300.0,400.0,1000.0,41.6,41.6,9285.739738,23235.739738,0.0
363,557.16096,0.0,180.0,300.0,77.16096,0.0,0.0,180.0,300.0,400.0,1000.0,41.6,41.6,10019.895936,23177.895936,0.0
364,565.105214,0.0,180.0,300.0,85.105214,0.0,0.0,180.0,300.0,400.0,1000.0,41.6,41.6,10350.376902,23508.376894,0.0
365,590.096706,0.0,180.0,300.0,110.09671,0.0,0.0,180.0,300.0,400.0,1000.0,41.6,41.6,11390.023136,24548.02297,0.0
366,655.467626,0.0,160.0,300.0,195.46763,0.0,0.0,160.0,300.0,400.0,1000.0,41.6,41.6,14901.453408,27267.453258,0.0
367,718.91042,60.0,160.0,300.0,198.91042,0.0,60.0,160.0,300.0,400.0,1000.0,41.6,41.6,15104.673472,29906.673489,0.0
368,735.614674,120.0,160.0,300.0,155.61467,0.0,120.0,160.0,300.0,400.0,1000.0,41.6,41.6,13363.570272,30601.570447,0.0
369,739.118674,180.0,160.0,300.0,99.118674,0.0,180.0,160.0,300.0,400.0,1000.0,41.6,41.6,11073.336838,30747.336847,0.0
370,748.638801,300.0,140.0,300.0,8.638801,0.0,300.0,140.0,300.0,400.0,1000.0,41.6,41.6,7389.374122,31143.374122,0.0
371,754.914484,360.0,140.0,254.91448,0.0,0.0,360.0,140.0,300.0,400.0,1000.0,21.5,21.5,6120.66132,16230.661397,0.0
372,749.26915,450.0,120.0,179.26915,0.0,0.0,450.0,120.0,300.0,400.0,1000.0,21.5,21.5,4544.286725,16109.286729,0.0
373,745.904198,540.0,120.0,85.904198,0.0,0.0,540.0,120.0,300.0,400.0,1000.0,21.5,21.5,2626.940257,16036.940253,0.0
374,735.559055,420.0,120.0,195.55905,0.0,0.0,420.0,120.0,300.0,400.0,1000.0,21.5,21.5,4864.519575,15814.519678,0.0
375,728.2915,360.0,100.0,268.2915,0.0,0.0,360.0,100.0,300.0,400.0,1000.0,21.5,21.5,6328.26725,15658.267241,0.0
