Hour,Demand (MWh),Plant 1 (MWh),Plant 2 (MWh),Plant 3 (MWh),Plant 4 (MWh),Plant 5 (MWh),Plant 1 Available (MWh),Plant 2 Available (MWh),Plant 3 Available (MWh),Plant 4 Available (MWh),Plant 5 Available (MWh),Clearing Price ($/MWh),Highest Running Cost ($/MWh),Production Cost ($),Ramp Up (MWh),Ramp Down (MWh),Ramp Cost ($),Market Cost ($),Unserved Energy (MWh),Unserved Cost ($),Spill (MWh),Spill Cost ($),Curtailment (MWh)
131,550.15296,300.0,105.0,100.0,45.15296,0.0,300.0,105.0,100.0,600.0,1000.0,41.6,41.6,4538.363136,50.0,21.717714,1290.032212,22886.363136,0.0,0.0,0.0,0.0,0.0
132,553.230547,375.0,78.230547,100.0,0.0,0.0,375.0,90.0,100.0,600.0,1000.0,2.0,21.5,2681.461094,75.0,71.922413,2682.085824,1106.461094,0.0,0.0,0.0,0.0,11.769453
133,536.758039,436.75804,0.0,100.0,0.0,0.0,450.0,90.0,100.0,600.0,1000.0,1.0,21.5,2586.75804,61.75804,78.230547,0.0,536.758039,0.0,0.0,0.0,0.0,103.24196
134,525.272706,350.0,75.272706,100.0,0.0,0.0,350.0,90.0,100.0,600.0,1000.0,2.0,21.5,2650.545412,75.272706,86.75804,0.0,1050.545412,0.0,0.0,0.0,0.0,14.727294
135,526.125531,300.0,75.0,100.0,51.125531,0.0,300.0,75.0,100.0,600.0,1000.0,41.6,41.6,4726.82209,51.125531,50.272706,3036.856541,21886.82209,0.0,0.0,0.0,0.0,0.0
136,547.594484,250.0,75.0,100.0,122.59448,0.0,250.0,75.0,100.0,600.0,1000.0,41.6,41.6,7649.930368,71.468949,50.0,4245.255571,22779.930526,0.0,0.0,0.0,0.0,0.0
137,580.317023,200.0,60.0,100.0,220.31702,0.0,200.0,60.0,100.0,600.0,1000.0,41.6,41.6,11635.188032,97.72254,65.0,5804.718876,24141.188173,0.0,0.0,0.0,0.0,0.0
138,592.228769,150.0,45.0,100.0,297.22877,0.0,150.0,45.0,100.0,600.0,1000.0,41.6,41.6,14754.716832,76.91175,65.0,4568.55795,24636.716807,0.0,0.0,0.0,0.0,0.0
139,581.957785,50.0,60.0,100.0,371.95779,0.0,50.0,60.0,100.0,600.0,1000.0,60.0,41.6,17793.444064,89.72902,100.0,4438.903788,34917.467112,0.0,0.0,0.0,0.0,0.0
140,560.405404,0.0,60.0,100.0,371.95779,28.447619,0.0,60.0,100.0,600.0,1000.0,142.0,76.0,19905.463108,28.447619,50.0,938.771427,79577.567396,0.0,0.0,0.0,0.0,0.0
141,550.431055,0.0,90.0,100.0,360.43106,0.0,0.0,90.0,100.0,600.0,1000.0,41.6,41.6,17323.932096,30.0,39.974349,1623.459189,22897.931896,0.0,0.0,0.0,0.0,0.0
142,551.367309,0.0,120.0,100.0,331.36731,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,16174.880096,30.0,29.06375,1726.38675,22936.880054,0.0,0.0,0.0,0.0,0.0
143,516.503436,0.0,150.0,100.0,266.50344,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,13536.543104,30.0,64.86387,3852.913878,21486.542938,0.0,0.0,0.0,0.0,0.0
144,484.031182,0.0,172.85943,100.0,211.17175,0.0,0.0,225.0,100.0,600.0,1000.0,2.0,41.6,11280.46366,22.85943,55.33169,3286.702386,968.062364,0.0,0.0,0.0,0.0,52.14057
145,464.963119,0.0,153.79137,100.0,211.17175,0.0,0.0,180.0,100.0,600.0,1000.0,2.0,41.6,11242.32754,0.0,19.06806,0.0,929.926237,0.0,0.0,0.0,0.0,26.20863
146,461.171753,0.0,150.0,100.0,211.17175,0.0,0.0,150.0,100.0,600.0,1000.0,2.0,41.6,11234.7448,0.0,3.79137,0.0,922.343507,0.0,0.0,0.0,0.0,0.0
147,467.048833,0.0,135.0,100.0,232.04883,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,12073.231328,20.87708,15.0,1240.098552,19429.231436,0.0,0.0,0.0,0.0,0.0
148,486.311563,0.0,135.0,100.0,251.31156,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,12874.560896,19.26273,0.0,1144.206162,20230.561029,0.0,0.0,0.0,0.0,0.0
149,524.957531,0.0,135.0,100.0,289.95753,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,14482.233248,38.64597,0.0,2295.570618,21838.233306,0.0,0.0,0.0,0.0,0.0
150,601.415182,0.0,120.0,100.0,381.41518,0.0,0.0,120.0,100.0,600.0,1000.0,60.0,41.6,18256.871488,91.45765,15.0,5432.58441,36084.910932,0.0,0.0,0.0,0.0,0.0
151,674.452261,50.0,120.0,100.0,381.41518,23.037079,50.0,120.0,100.0,600.0,1000.0,142.0,76.0,20057.689492,73.037079,0.0,760.223607,95772.22109,0.0,0.0,0.0,0.0,0.0
152,698.980261,100.0,120.0,100.0,378.98026,0.0,100.0,120.0,100.0,600.0,1000.0,41.6,41.6,18255.578816,50.0,25.471999,904.857855,29077.578866,0.0,0.0,0.0,0.0,0.0
153,704.226992,150.0,120.0,100.0,334.22699,0.0,150.0,120.0,100.0,600.0,1000.0,41.6,41.6,16443.842784,50.0,44.75327,2658.344238,29295.842859,0.0,0.0,0.0,0.0,0.0
154,711.123754,250.0,105.0,100.0,256.12375,0.0,250.0,105.0,100.0,600.0,1000.0,41.6,41.6,13264.748,100.0,93.10324,4639.332456,29582.74815,0.0,0.0,0.0,0.0,0.0
155,721.811881,300.0,105.0,100.0,216.81188,0.0,300.0,105.0,100.0,600.0,1000.0,41.6,41.6,11679.374208,50.0,39.31187,2335.125078,30027.374233,0.0,0.0,0.0,0.0,0.0
156,718.734293,375.0,76.68,100.0,167.05429,0.0,375.0,90.0,100.0,600.0,1000.0,2.0,41.6,9627.818464,75.0,78.07759,2955.600846,1437.468587,0.0,0.0,0.0,0.0,13.32
157,716.110928,449.05663,0.0,100.0,167.05429,0.0,450.0,90.0,100.0,600.0,1000.0,1.0,41.6,9548.515094,74.05663,76.68,0.0,716.110928,0.0,0.0,0.0,0.0,90.94337
158,707.054293,350.0,90.0,100.0,167.05429,0.0,350.0,90.0,100.0,600.0,1000.0,3.0,41.6,9629.458464,90.0,99.05663,0.0,2121.16288,0.0,0.0,0.0,0.0,0.0
159,702.169087,300.0,75.0,100.0,227.16909,0.0,300.0,75.0,100.0,600.0,1000.0,41.6,41.6,12050.234144,60.1148,65.0,3570.81912,29210.234003,0.0,0.0,0.0,0.0,0.0
160,708.027626,250.0,75.0,100.0,283.02763,0.0,250.0,75.0,100.0,600.0,1000.0,41.6,41.6,14323.949408,55.85854,50.0,3317.997276,29453.949258,0.0,0.0,0.0,0.0,0.0
161,729.839563,200.0,60.0,100.0,369.83956,0.0,200.0,60.0,100.0,600.0,1000.0,41.6,41.6,17855.325696,86.81193,65.0,5156.628642,30361.325829,0.0,0.0,0.0,0.0,0.0
162,727.281087,150.0,45.0,100.0,432.28109,0.0,150.0,45.0,100.0,600.0,1000.0,41.6,41.6,20372.893344,62.44153,65.0,3709.026882,30254.893219,0.0,0.0,0.0,0.0,0.0
163,709.881595,50.0,60.0,100.0,499.88159,0.0,50.0,60.0,100.0,600.0,1000.0,60.0,41.6,23115.074144,82.6005,100.0,4015.4697,42592.895676,0.0,0.0,0.0,0.0,0.0
164,673.219372,0.0,60.0,100.0,499.88159,13.337778,0.0,60.0,100.0,600.0,1000.0,142.0,76.0,24078.745272,13.337778,50.0,440.146674,95597.150852,0.0,0.0,0.0,0.0,0.0
165,642.934801,0.0,90.0,100.0,452.9348,0.0,0.0,90.0,100.0,600.0,1000.0,41.6,41.6,21172.08768,30.0,60.284568,3228.786,26746.08773,0.0,0.0,0.0,0.0,0.0
166,617.92477,0.0,120.0,100.0,397.92477,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,18943.670432,30.0,55.01003,3267.595782,25705.670415,0.0,0.0,0.0,0.0,0.0
167,571.260388,0.0,150.0,100.0,321.26039,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,15814.432224,30.0,76.66438,4553.864172,23764.432149,0.0,0.0,0.0,0.0,0.0
168,536.656071,0.0,176.31708,100.0,260.33899,0.0,0.0,225.0,100.0,600.0,1000.0,2.0,41.6,13332.736144,26.31708,60.9214,3618.73116,1073.312142,0.0,0.0,0.0,0.0,48.68292
169,516.327309,0.0,155.98832,100.0,260.33899,0.0,0.0,180.0,100.0,600.0,1000.0,2.0,41.6,13292.078624,0.0,20.32876,0.0,1032.654618,0.0,0.0,0.0,0.0,24.01168
170,510.338992,0.0,150.0,100.0,260.33899,0.0,0.0,150.0,100.0,600.0,1000.0,2.0,41.6,13280.101984,0.0,5.98832,0.0,1020.677983,0.0,0.0,0.0,0.0,0.0
171,515.724769,0.0,135.0,100.0,280.72477,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,14098.150432,20.38578,15.0,1210.915332,21454.150399,0.0,0.0,0.0,0.0,0.0
172,527.35842,0.0,135.0,100.0,292.35842,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,14582.110272,11.63365,0.0,691.03881,21938.110272,0.0,0.0,0.0,0.0,0.0
173,552.989531,0.0,135.0,100.0,317.98953,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,15648.364448,25.63111,0.0,1522.487934,23004.364506,0.0,0.0,0.0,0.0,0.0
174,622.096198,0.0,120.0,100.0,402.0962,0.0,0.0,120.0,100.0,600.0,1000.0,60.0,41.6,19117.20192,84.10667,15.0,4995.936198,37325.771856,0.0,0.0,0.0,0.0,0.0
175,687.124135,50.0,120.0,100.0,402.0962,15.027937,50.0,120.0,100.0,600.0,1000.0,142.0,76.0,20309.325132,65.027937,0.0,495.921921,97571.627113,0.0,0.0,0.0,0.0,0.0
176,702.808706,100.0,120.0,100.0,382.80871,0.0,100.0,120.0,100.0,600.0,1000.0,41.6,41.6,18414.842336,50.0,34.315427,1641.598827,29236.842161,0.0,0.0,0.0,0.0,0.0
177,700.769341,150.0,120.0,100.0,330.76934,0.0,150.0,120.0,100.0,600.0,1000.0,41.6,41.6,16300.004544,50.0,52.03937,3091.138578,29152.004569,0.0,0.0,0.0,0.0,0.0
178,710.72515,250.0,105.0,100.0,255.72515,0.0,250.0,105.0,100.0,600.0,1000.0,41.6,41.6,13248.16624,100.0,90.04419,4457.624886,29566.166248,0.0,0.0,0.0,0.0,0.0
179,727.438674,300.0,105.0,100.0,222.43867,0.0,300.0,105.0,100.0,600.0,1000.0,41.6,41.6,11913.448672,50.0,33.28648,1977.216912,30261.448838,0.0,0.0,0.0,0.0,0.0
180,724.073722,375.0,76.494603,100.0,172.57912,0.0,375.0,90.0,100.0,600.0,1000.0,2.0,41.6,9857.280598,75.0,78.364947,2961.65727,1448.147443,0.0,0.0,0.0,0.0,13.505397
181,720.801468,448.22235,0.0,100.0,172.57912,0.0,450.0,90.0,100.0,600.0,1000.0,1.0,41.6,9777.513742,73.22235,76.494603,0.0,720.801468,0.0,0.0,0.0,0.0,91.77765
182,712.579118,350.0,90.0,100.0,172.57912,0.0,350.0,90.0,100.0,600.0,1000.0,3.0,41.6,9859.291392,90.0,98.22235,0.0,2137.737355,0.0,0.0,0.0,0.0,0.0
183,708.797023,300.0,75.0,100.0,233.79702,0.0,300.0,75.0,100.0,600.0,1000.0,41.6,41.6,12325.956032,61.2179,65.0,3636.34326,29485.956165,0.0,0.0,0.0,0.0,0.0
184,710.437785,250.0,75.0,100.0,285.43778,0.0,250.0,75.0,100.0,600.0,1000.0,41.6,41.6,14424.211648,51.64076,50.0,3067.461144,29554.211856,0.0,0.0,0.0,0.0,0.0
185,731.971627,200.0,60.0,100.0,371.97163,0.0,200.0,60.0,100.0,600.0,1000.0,41.6,41.6,17944.019808,86.53385,65.0,5140.11069,30450.019667,0.0,0.0,0.0,0.0,0.0
186,729.45023,150.0,45.0,100.0,434.45023,0.0,150.0,45.0,100.0,600.0,1000.0,41.6,41.6,20463.129568,62.4786,65.0,3711.22884,30345.12956,0.0,0.0,0.0,0.0,0.0
187,711.346229,50.0,60.0,100.0,501.34623,0.0,50.0,60.0,100.0,600.0,1000.0,60.0,41.6,23176.003168,81.896,100.0,3973.6224,42680.773764,0.0,0.0,0.0,0.0,0.0
188,676.639944,0.0,60.0,100.0,501.34623,15.293715,0.0,60.0,100.0,600.0,1000.0,142.0,76.0,24288.325508,15.293715,50.0,504.692595,96082.872048,0.0,0.0,0.0,0.0,0.0
189,647.10623,0.0,90.0,100.0,457.10623,0.0,0.0,90.0,100.0,600.0,1000.0,41.6,41.6,21345.619168,30.0,59.533715,3132.548595,26919.61916,0.0,0.0,0.0,0.0,0.0
190,624.738103,0.0,120.0,100.0,404.7381,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,19227.10496,30.0,52.36813,3110.666922,25989.105068,0.0,0.0,0.0,0.0,0.0
191,576.377341,0.0,150.0,100.0,326.37734,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,16027.297344,30.0,78.36076,4654.629144,23977.297369,0.0,0.0,0.0,0.0,0.0
192,541.615436,0.0,174.23136,100.0,267.38407,0.0,0.0,225.0,100.0,600.0,1000.0,2.0,41.6,13621.640032,24.23136,58.99327,3504.200238,1083.230872,0.0,0.0,0.0,0.0,50.76864
193,525.124388,0.0,157.74032,100.0,267.38407,0.0,0.0,180.0,100.0,600.0,1000.0,2.0,41.6,13588.657952,0.0,16.49104,0.0,1050.248777,0.0,0.0,0.0,0.0,22.25968
194,517.384071,0.0,150.0,100.0,267.38407,0.0,0.0,150.0,100.0,600.0,1000.0,2.0,41.6,13573.177312,0.0,7.74032,0.0,1034.768142,0.0,0.0,0.0,0.0,0.0
195,521.49988,0.0,135.0,100.0,286.49988,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,14338.395008,19.11581,15.0,1135.479114,21694.395016,0.0,0.0,0.0,0.0,0.0
196,536.980516,0.0,135.0,100.0,301.98052,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,14982.389632,15.48064,0.0,919.550016,22338.389449,0.0,0.0,0.0,0.0,0.0
197,564.16896,0.0,135.0,100.0,329.16896,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,16113.428736,27.18844,0.0,1614.993336,23469.428736,0.0,0.0,0.0,0.0,0.0
198,634.517785,0.0,120.0,100.0,414.51779,0.0,0.0,120.0,100.0,600.0,1000.0,60.0,41.6,19633.940064,85.34883,15.0,5069.720502,38071.067112,0.0,0.0,0.0,0.0,0.0
199,699.341785,50.0,120.0,100.0,414.51779,14.824,50.0,120.0,100.0,600.0,1000.0,142.0,76.0,20810.564064,64.824,0.0,489.192,99306.533498,0.0,0.0,0.0,0.0,0.0
200,722.785214,100.0,120.0,100.0,402.78521,0.0,100.0,120.0,100.0,600.0,1000.0,41.6,41.6,19245.864736,50.0,26.55658,1186.107252,30067.864894,0.0,0.0,0.0,0.0,0.0
201,718.400579,150.0,120.0,100.0,348.40058,0.0,150.0,120.0,100.0,600.0,1000.0,41.6,41.6,17033.464128,50.0,54.38463,3230.447022,29885.464078,0.0,0.0,0.0,0.0,0.0
202,726.919563,250.0,105.0,100.0,271.91956,0.0,250.0,105.0,100.0,600.0,1000.0,41.6,41.6,13921.853696,100.0,91.48102,4542.972588,30239.853821,0.0,0.0,0.0,0.0,0.0
203,739.758293,300.0,105.0,100.0,234.75829,0.0,300.0,105.0,100.0,600.0,1000.0,41.6,41.6,12425.944864,50.0,37.16127,2207.379438,30773.945005,0.0,0.0,0.0,0.0,0.0
204,732.555626,375.0,75.994032,100.0,181.56159,0.0,375.0,90.0,100.0,600.0,1000.0,2.0,41.6,10229.950208,75.0,82.202668,3159.88398,1465.111253,0.0,0.0,0.0,0.0,14.005968
205,730.544071,448.98248,0.0,100.0,181.56159,0.0,450.0,90.0,100.0,600.0,1000.0,1.0,41.6,10151.944624,73.98248,75.994032,0.0,730.544071,0.0,0.0,0.0,0.0,91.01752
206,721.561595,350.0,90.0,100.0,181.56159,0.0,350.0,90.0,100.0,600.0,1000.0,3.0,41.6,10232.962144,90.0,98.98248,0.0,2164.684784,0.0,0.0,0.0,0.0,0.0
207,715.601087,300.0,75.0,100.0,240.60109,0.0,300.0,75.0,100.0,600.0,1000.0,41.6,41.6,12609.005344,59.0395,65.0,3506.9463,29769.005211,0.0,0.0,0.0,0.0,0.0
208,717.436516,250.0,75.0,100.0,292.43652,0.0,250.0,75.0,100.0,600.0,1000.0,41.6,41.6,14715.359232,51.83543,50.0,3079.024542,29845.359049,0.0,0.0,0.0,0.0,0.0
209,733.176706,200.0,60.0,100.0,373.17671,0.0,200.0,60.0,100.0,600.0,1000.0,41.6,41.6,17994.151136,80.74019,65.0,4795.967286,30500.150953,0.0,0.0,0.0,0.0,0.0
210,725.862801,150.0,45.0,100.0,430.8628,0.0,150.0,45.0,100.0,600.0,1000.0,41.6,41.6,20313.89248,57.68609,65.0,3426.553746,30195.892522,0.0,0.0,0.0,0.0,0.0
211,704.458738,50.0,60.0,100.0,494.45874,0.0,50.0,60.0,100.0,600.0,1000.0,60.0,41.6,22889.483584,78.59594,100.0,3777.598836,42267.524256,0.0,0.0,0.0,0.0,0.0
212,665.367817,0.0,60.0,100.0,494.45874,10.90908,0.0,60.0,100.0,600.0,1000.0,142.0,76.0,23668.573664,10.90908,50.0,359.99964,94482.230042,0.0,0.0,0.0,0.0,0.0
213,632.756515,0.0,90.0,100.0,442.75652,0.0,0.0,90.0,100.0,600.0,1000.0,41.6,41.6,20748.671232,30.0,62.6113,3431.111508,26322.671032,0.0,0.0,0.0,0.0,0.0
214,609.999055,0.0,120.0,100.0,389.99906,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,18613.960896,30.0,52.75746,3133.793124,25375.960696,0.0,0.0,0.0,0.0,0.0
215,562.426229,0.0,150.0,100.0,312.42623,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,15446.931168,30.0,77.57283,4607.826102,23396.931143,0.0,0.0,0.0,0.0,0.0
216,530.055944,0.0,175.01003,100.0,255.04591,0.0,0.0,225.0,100.0,600.0,1000.0,2.0,41.6,13109.929916,25.01003,57.38032,3408.391008,1060.111888,0.0,0.0,0.0,0.0,49.98997
217,513.676135,0.0,158.63022,100.0,255.04591,0.0,0.0,180.0,100.0,600.0,1000.0,2.0,41.6,13077.170296,0.0,16.37981,0.0,1027.352269,0.0,0.0,0.0,0.0,21.36978
218,505.045912,0.0,150.0,100.0,255.04591,0.0,0.0,150.0,100.0,600.0,1000.0,2.0,41.6,13059.909856,0.0,8.63022,0.0,1010.091824,0.0,0.0,0.0,0.0,0.0
219,508.438674,0.0,135.0,100.0,273.43867,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,13795.048672,18.39276,15.0,1092.529944,21151.048838,0.0,0.0,0.0,0.0,0.0
220,515.780389,0.0,135.0,100.0,280.78039,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,14100.464224,7.34172,0.0,436.098168,21456.464166,0.0,0.0,0.0,0.0,0.0
221,539.863436,0.0,135.0,100.0,304.86344,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,15102.319104,24.08305,0.0,1430.53317,22458.318929,0.0,0.0,0.0,0.0,0.0
222,609.452134,0.0,120.0,100.0,389.45213,0.0,0.0,120.0,100.0,600.0,1000.0,60.0,41.6,18591.208608,84.58869,15.0,5024.568186,36567.128052,0.0,0.0,0.0,0.0,0.0
223,678.503182,50.0,120.0,100.0,389.45213,19.051048,50.0,120.0,100.0,600.0,1000.0,142.0,76.0,20089.088256,69.051048,0.0,628.684584,96347.451872,0.0,0.0,0.0,0.0,0.0
224,700.24096,100.0,120.0,100.0,380.24096,0.0,100.0,120.0,100.0,600.0,1000.0,41.6,41.6,18308.023936,50.0,28.262218,1175.828082,29130.023919,0.0,0.0,0.0,0.0,0.0
225,700.713722,150.0,120.0,100.0,330.71372,0.0,150.0,120.0,100.0,600.0,1000.0,41.6,41.6,16297.690752,50.0,49.52724,2941.918056,29149.690827,0.0,0.0,0.0,0.0,0.0
226,707.156261,250.0,105.0,100.0,252.15626,0.0,250.0,105.0,100.0,600.0,1000.0,41.6,41.6,13099.700416,100.0,93.55746,4666.313124,29417.700474,0.0,0.0,0.0,0.0,0.0
227,715.322992,300.0,105.0,100.0,210.32299,0.0,300.0,105.0,100.0,600.0,1000.0,41.6,41.6,11409.436384,50.0,41.83327,2484.896238,29757.436451,0.0,0.0,0.0,0.0,0.0
228,711.540896,375.0,71.479619,100.0,165.06128,0.0,375.0,90.0,100.0,600.0,1000.0,2.0,41.6,9534.508486,75.0,78.782091,2688.545574,1423.081793,0.0,0.0,0.0,0.0,18.520381
229,708.834103,443.77283,0.0,100.0,165.06128,0.0,450.0,90.0,100.0,600.0,1000.0,1.0,41.6,9460.322078,68.77283,71.479619,0.0,708.834103,0.0,0.0,0.0,0.0,96.22717
230,705.061277,350.0,90.0,100.0,165.06128,0.0,350.0,90.0,100.0,600.0,1000.0,3.0,41.6,9546.549248,90.0,93.77283,0.0,2115.183832,0.0,0.0,0.0,0.0,0.0
231,704.134293,300.0,75.0,100.0,229.13429,0.0,300.0,75.0,100.0,600.0,1000.0,41.6,41.6,12131.986464,64.07301,65.0,3805.936794,29291.986589,0.0,0.0,0.0,0.0,0.0
232,708.175944,250.0,75.0,100.0,283.17594,0.0,250.0,75.0,100.0,600.0,1000.0,41.6,41.6,14330.119104,54.04165,50.0,3210.07401,29460.11927,0.0,0.0,0.0,0.0,0.0
233,730.979753,200.0,60.0,100.0,370.97975,0.0,200.0,60.0,100.0,600.0,1000.0,41.6,41.6,17902.7576,87.80381,65.0,5215.546314,30408.757741,0.0,0.0,0.0,0.0,0.0
234,728.30077,150.0,45.0,100.0,433.30077,0.0,150.0,45.0,100.0,600.0,1000.0,41.6,41.6,20415.312032,62.32102,65.0,3701.868588,30297.312015,0.0,0.0,0.0,0.0,0.0
235,713.876896,50.0,60.0,100.0,503.8769,0.0,50.0,60.0,100.0,600.0,1000.0,60.0,41.6,23281.27904,85.57613,100.0,4192.222122,42832.613772,0.0,0.0,0.0,0.0,0.0
236,679.838039,0.0,60.0,100.0,503.8769,15.961143,0.0,60.0,100.0,600.0,1000.0,142.0,76.0,24444.325908,15.961143,50.0,526.717719,96537.001595,0.0,0.0,0.0,0.0,0.0
237,649.590547,0.0,90.0,100.0,459.59055,0.0,0.0,90.0,100.0,600.0,1000.0,41.6,41.6,21448.96688,30.0,60.247493,3157.326909,27022.966764,0.0,0.0,0.0,0.0,0.0
238,629.252515,0.0,120.0,100.0,409.25252,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,19414.904832,30.0,50.33803,2990.078982,26176.904632,0.0,0.0,0.0,0.0,0.0
239,584.859245,0.0,150.0,100.0,334.85925,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,16380.1448,30.0,74.39327,4418.960238,24330.144609,0.0,0.0,0.0,0.0,0.0
240,554.760071,0.0,180.51632,100.0,274.24375,0.0,0.0,225.0,100.0,600.0,1000.0,2.0,41.6,13919.57264,30.51632,60.6155,3600.5607,1109.520142,0.0,0.0,0.0,0.0,44.48368
241,535.376833,0.0,161.13308,100.0,274.24375,0.0,0.0,180.0,100.0,600.0,1000.0,2.0,41.6,13880.80616,0.0,19.38324,0.0,1070.753665,0.0,0.0,0.0,0.0,18.86692
242,524.243753,0.0,150.0,100.0,274.24375,0.0,0.0,150.0,100.0,600.0,1000.0,2.0,41.6,13858.54,0.0,11.13308,0.0,1048.487507,0.0,0.0,0.0,0.0,0.0
243,524.253023,0.0,135.0,100.0,289.25302,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,14452.925632,15.00927,15.0,891.550638,21808.925773,0.0,0.0,0.0,0.0,0.0
244,530.945849,0.0,135.0,100.0,295.94585,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,14731.34736,6.69283,0.0,397.554102,22087.34731,0.0,0.0,0.0,0.0,0.0
245,552.980261,0.0,135.0,100.0,317.98026,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,15647.978816,22.03441,0.0,1308.843954,23003.978874,0.0,0.0,0.0,0.0,0.0
246,618.592198,0.0,120.0,100.0,398.5922,0.0,0.0,120.0,100.0,600.0,1000.0,60.0,41.6,18971.43552,80.61194,15.0,4788.349236,37115.531856,0.0,0.0,0.0,0.0,0.0
247,685.761468,50.0,120.0,100.0,398.5922,17.16927,50.0,120.0,100.0,600.0,1000.0,142.0,76.0,20326.30004,67.16927,0.0,566.58591,97378.128456,0.0,0.0,0.0,0.0,0.0
248,710.688071,100.0,120.0,100.0,390.68807,0.0,100.0,120.0,100.0,600.0,1000.0,41.6,41.6,18742.623712,50.0,25.0734,1036.091232,29564.623745,0.0,0.0,0.0,0.0,0.0
249,707.944198,150.0,120.0,100.0,337.9442,0.0,150.0,120.0,100.0,600.0,1000.0,41.6,41.6,16598.47872,50.0,52.74387,3132.985878,29450.47862,0.0,0.0,0.0,0.0,0.0
250,715.146865,250.0,105.0,100.0,260.14686,0.0,250.0,105.0,100.0,600.0,1000.0,41.6,41.6,13432.109376,100.0,92.79734,4621.161996,29750.109567,0.0,0.0,0.0,0.0,0.0
251,722.896452,300.0,105.0,100.0,217.89645,0.0,300.0,105.0,100.0,600.0,1000.0,41.6,41.6,11724.49232,50.0,42.25041,2509.674354,30072.492403,0.0,0.0,0.0,0.0,0.0
252,718.446928,375.0,90.0,100.0,153.44693,0.0,375.0,90.0,100.0,600.0,1000.0,2.0,41.6,9088.392288,75.0,79.44952,3828.301488,1436.893856,0.0,0.0,0.0,0.0,0.0
253,705.589658,450.0,2.14273,100.0,153.44693,0.0,450.0,90.0,100.0,600.0,1000.0,2.0,41.6,8987.677748,75.0,87.85727,0.0,1411.179317,0.0,0.0,0.0,0.0,87.85727
254,692.380135,350.0,88.933206,100.0,153.44693,0.0,350.0,90.0,100.0,600.0,1000.0,2.0,41.6,9061.2587,86.790476,100.0,0.0,1384.760269,0.0,0.0,0.0,0.0,1.066794
255,687.170483,300.0,75.0,100.0,212.17048,0.0,300.0,75.0,100.0,600.0,1000.0,41.6,41.6,11426.291968,58.72355,63.933206,3488.17887,28586.292109,0.0,0.0,0.0,0.0,0.0
256,694.753214,250.0,75.0,100.0,269.75321,0.0,250.0,75.0,100.0,600.0,1000.0,41.6,41.6,13771.733536,57.58273,50.0,3420.414162,28901.733694,0.0,0.0,0.0,0.0,0.0
257,723.841976,200.0,60.0,100.0,363.84198,0.0,200.0,60.0,100.0,600.0,1000.0,41.6,41.6,17605.826368,94.08877,65.0,5588.872938,30111.826193,0.0,0.0,0.0,0.0,0.0
258,719.327563,150.0,45.0,100.0,424.32756,0.0,150.0,45.0,100.0,600.0,1000.0,41.6,41.6,20042.026496,60.48558,65.0,3592.843452,29924.026629,0.0,0.0,0.0,0.0,0.0
259,699.202738,50.0,60.0,100.0,489.20274,0.0,50.0,60.0,100.0,600.0,1000.0,60.0,41.6,22670.833984,79.87518,100.0,3853.585692,41952.164256,0.0,0.0,0.0,0.0,0.0
260,661.11296,0.0,60.0,100.0,489.20274,11.910222,0.0,60.0,100.0,600.0,1000.0,142.0,76.0,23526.010856,11.910222,50.0,393.037326,93878.040292,0.0,0.0,0.0,0.0,0.0
261,633.04388,0.0,90.0,100.0,443.04388,0.0,0.0,90.0,100.0,600.0,1000.0,41.6,41.6,20760.625408,30.0,58.069082,3134.87361,26334.625425,0.0,0.0,0.0,0.0,0.0
262,618.249214,0.0,120.0,100.0,398.24921,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,18957.167136,30.0,44.79467,2660.803398,25719.167286,0.0,0.0,0.0,0.0,0.0
